Seizure DateTime,CallTypeId,ALI Latitude,ALI Longitude,Cell Tower Address
5/3/2020 17:17,911 Calls,36.134527,-86.63239,3342 E LAKE DR - N
5/3/2020 17:18,911 Calls,36.130171,-86.776993,1823-C 12TH AV - SECTOR SE S
5/3/2020 17:18,911 Calls,36.499779,-86.768517,WIRELESS 911 CALLER
5/3/2020 17:18,911 Calls,,,WIRELESS CALLER
5/3/2020 17:18,911 Calls,36.134216,-86.909172,5758 RIVER RD - SE
5/3/2020 17:19,911 Calls,36.031464,-86.652237,RT 2 4231 MOSS RD - SE
5/3/2020 17:19,911 Calls,36.126963,-86.804888,2405 21 AVE S - SE
5/3/2020 17:19,911 Calls,36.169964,-86.859947,1820 LINDER INDUSTRIAL DR - SE
5/3/2020 17:19,911 Calls,36.139205,-86.79343,1817 12TH AVE S - N SECTOR
5/3/2020 17:19,911 Calls,36.207226,-86.605392,701B STEWARTS FERRY PIKE - N
5/3/2020 17:19,911 Calls,36.146145,-86.692963,600 MARRIOTT DR - N
5/3/2020 17:19,911 Calls,36.046516,-86.82959,1406 OLD HICKORY BLVD - N
5/3/2020 17:19,911 Calls,36.038612,-86.985542,8609 LEWIS RD. - N SECTOR
5/3/2020 17:19,911 Calls,36.257994,-86.764913,WIRELESS CALLER
5/3/2020 17:19,911 Calls,,,
5/3/2020 17:20,911 Calls,36.203964,-86.613872,3333 LEBANON PIKE - N
5/3/2020 17:20,911 Calls,36.12986,-86.798129,1823D 12TH AVE S - SW
5/3/2020 17:20,911 Calls,36.202076,-86.854347,4223 ASHLAND CITY HWY - SECTOR N
5/3/2020 17:20,911 Calls,36.103767,-86.797806,3901 GRANNY WHITE PIKE - SE
5/3/2020 17:20,911 Calls,36.12413,-86.801713,2505 21ST AV - SECTOR SE S
5/3/2020 17:21,911 Calls,36.151747,-86.879582,6019B HILL CIRCLE - N SECTOR
5/3/2020 17:21,911 Calls,36.206828,-86.580763,3009D DARRINGTON WAY - SW
5/3/2020 17:21,911 Calls,36.22746,-86.664126,1548 HUDSON RD - SE
5/3/2020 17:21,911 Calls,36.146145,-86.692963,600 MARRIOTT DR - N
5/3/2020 17:21,911 Calls,,,WIRELESS CALLER
5/3/2020 17:22,911 Calls,36.169964,-86.579369,4061 TIMBERVIEW LA - SECTOR SE
5/3/2020 17:22,911 Calls,36.106632,-86.728799,1046 DRUMMOND DR - SW
5/3/2020 17:23,911 Calls,,,WIRELESS CALLER
5/3/2020 17:23,911 Calls,36.149075,-86.6923,264 CRAIGMEADE DR - SE SECTOR
5/3/2020 17:23,911 Calls,,,
5/3/2020 17:24,911 Calls,36.012486,-86.65359,1172 A BARNES RD - SECTOR SE
5/3/2020 17:24,911 Calls,36.125793,-86.847565,4400 HARDING PIKE - NW
5/3/2020 17:24,911 Calls,36.211388,-86.568639,3009D DARRINGTON WAY - SW
5/3/2020 17:24,911 Calls,36.067075,-86.643226,WIRELESS CALLER
5/3/2020 17:24,911 Calls,36.080334,-86.814735,1478 GEORGETOWN CT - E
5/3/2020 17:25,911 Calls,36.159192,-86.760406,755 S 5TH ST - SW
5/3/2020 17:25,911 Calls,36.152691,-86.693756,600 MARRIOTT DR - N
5/3/2020 17:26,911 Calls,36.326981,-86.629214,WIRELESS 911 CALLER
5/3/2020 17:26,911 Calls,,,
